timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_1,SMF_3,0.997143
1,link,,AMF_3,gNB_1,0.997305
1,link,,AMF_4,gNB_5,0.997933
1,link,,AMF_1,gNB_9,0.997633
1,link,,AMF_4,gNB_4,0.998209
1,link,,AMF_2,SMF_7,0.998787
1,link,,SMF_8,UPF_7,0.997704
1,link,,AMF_4,gNB_2,0.998041
1,link,,AMF_2,SMF_1,0.998736
1,link,,SMF_8,UPF_6,0.997463
1,link,,AMF_1,gNB_12,0.997642
1,link,,SMF_3,UPF_3,0.997698
1,link,,SMF_3,UPF_7,0.997031
1,link,,AMF_4,gNB_11,0.997969
1,link,,SMF_3,UPF_6,0.997111
1,link,,AMF_1,gNB_1,0.997604
1,link,,SMF_4,UPF_4,0.998191
1,link,,AMF_2,gNB_5,0.997843
1,link,,AMF_2,gNB_4,0.997508
1,link,,AMF_2,gNB_2,0.998522
1,link,,SMF_2,UPF_2,0.99827
1,link,,AMF_3,SMF_2,0.998377
1,link,,AMF_4,gNB_8,0.998762
1,link,,SMF_4,UPF_2,0.99807
1,link,,AMF_4,SMF_6,0.99728
1,link,,AMF_4,gNB_3,0.998577
1,link,,AMF_4,gNB_10,0.998475
1,link,,AMF_4,SMF_7,0.997865
1,link,,AMF_2,gNB_11,0.997933
1,link,,AMF_3,SMF_6,0.997609
1,link,,SMF_2,UPF_1,0.998604
1,link,,AMF_4,SMF_5,0.998736
1,link,,AMF_1,SMF_2,0.997773
1,link,,AMF_3,SMF_7,0.998062
1,link,,SMF_6,UPF_3,0.998815
1,link,,SMF_6,UPF_7,0.997138
1,link,,AMF_3,SMF_1,0.99878
1,link,,AMF_4,gNB_6,0.997014
1,link,,AMF_2,gNB_8,0.997455
1,link,,AMF_2,gNB_3,0.997766
1,link,,SMF_5,UPF_3,0.998891
1,link,,SMF_6,UPF_6,0.997332
1,link,,AMF_4,SMF_8,0.997273
1,link,,AMF_2,gNB_10,0.998491
1,link,,SMF_2,UPF_7,0.997739
1,link,,SMF_8,UPF_5,0.998684
1,link,,SMF_4,UPF_7,0.997566
1,link,,AMF_1,gNB_7,0.998646
1,link,,AMF_3,gNB_5,0.998999
1,link,,AMF_3,gNB_4,0.998502
1,link,,AMF_2,SMF_5,0.998327
1,link,,AMF_1,SMF_1,0.997185
1,link,,AMF_3,gNB_2,0.997766
1,link,,SMF_3,UPF_5,0.998046
1,link,,AMF_4,gNB_12,0.997086
1,link,,AMF_2,gNB_6,0.998008
1,link,,AMF_2,SMF_8,0.998332
1,link,,AMF_3,gNB_11,0.998288
1,link,,SMF_1,UPF_1,0.997559
1,link,,AMF_1,gNB_5,0.998641
1,link,,AMF_1,gNB_4,0.998281
1,link,,AMF_1,gNB_2,0.998179
1,link,,AMF_4,SMF_4,0.998272
1,link,,AMF_2,gNB_12,0.998327
1,link,,AMF_3,gNB_8,0.997996
1,link,,AMF_3,gNB_3,0.998754
1,link,,AMF_3,gNB_10,0.998613
1,link,,AMF_1,gNB_11,0.99822
1,link,,SMF_8,UPF_4,0.997173
1,link,,AMF_4,SMF_3,0.997088
1,link,,AMF_2,SMF_4,0.998862
1,link,,AMF_3,SMF_5,0.998974
1,link,,SMF_4,UPF_3,0.997327
1,link,,AMF_1,gNB_8,0.997156
1,link,,AMF_1,SMF_6,0.998673
1,link,,AMF_3,gNB_6,0.998661
1,link,,AMF_4,gNB_9,0.997963
1,link,,SMF_4,UPF_6,0.99855
1,link,,SMF_1,UPF_2,0.998172
1,link,,SMF_3,UPF_4,0.998997
1,link,,AMF_1,gNB_10,0.998433
1,link,,AMF_3,SMF_8,0.99807
1,link,,SMF_7,UPF_3,0.997342
1,link,,SMF_7,UPF_7,0.997557
1,link,,AMF_4,gNB_7,0.998084
1,link,,SMF_7,UPF_6,0.997355
1,link,,AMF_4,gNB_1,0.998427
1,link,,AMF_2,SMF_3,0.998353
1,link,,AMF_1,SMF_5,0.997246
1,link,,AMF_1,gNB_6,0.997567
1,link,,AMF_3,gNB_12,0.997652
1,link,,AMF_2,gNB_9,0.998419
1,link,,SMF_8,UPF_1,0.997586
1,link,,AMF_1,SMF_8,0.997702
1,link,,AMF_2,gNB_7,0.997492
1,link,,SMF_1,UPF_3,0.998099
1,link,,SMF_1,UPF_7,0.998301
1,link,,SMF_3,UPF_1,0.998673
1,link,,SMF_1,UPF_6,0.99708
1,link,,SMF_1,UPF_5,0.998617
1,link,,SMF_6,UPF_4,0.99865
1,link,,AMF_3,SMF_4,0.998743
1,link,,SMF_5,UPF_4,0.997788
1,link,,AMF_4,SMF_2,0.997886
1,link,,AMF_1,gNB_3,0.997257
1,link,,AMF_1,SMF_4,0.998291
1,link,,AMF_3,SMF_3,0.997862
1,link,,SMF_3,UPF_2,0.997783
1,link,,AMF_3,gNB_9,0.997594
1,link,,AMF_4,SMF_1,0.997341
1,link,,SMF_5,UPF_1,0.998463
1,link,,AMF_3,gNB_7,0.998812
1,trace,UE_1,UE_1,gNB_11,0.998324
1,trace,UE_1,gNB_11,AMF_2,0.997933
1,trace,UE_1,AMF_2,SMF_1,0.998736
1,trace,UE_1,SMF_1,UPF_3,0.998099
1,trace,UE_1,UPF_3,SMF_1,0.998099
1,trace,UE_1,SMF_1,AMF_2,0.998736
1,trace,UE_1,AMF_2,gNB_4,0.997508
1,trace,UE_1,gNB_4,AMF_2,0.997508
1,trace,UE_1,AMF_2,gNB_11,0.997933
1,trace,UE_1,gNB_11,UE_1,0.99767
1,trace,UE_1,UE_1,gNB_4,0.99796
1,session,UE_1,,,0.978714
1,trace,UE_2,UE_2,gNB_8,0.998355
1,trace,UE_2,gNB_8,AMF_3,0.997996
1,trace,UE_2,AMF_3,SMF_2,0.998377
1,trace,UE_2,SMF_2,UPF_7,0.997739
1,trace,UE_2,UPF_7,SMF_2,0.997739
1,trace,UE_2,SMF_2,AMF_3,0.998377
1,trace,UE_2,AMF_3,gNB_2,0.997766
1,trace,UE_2,gNB_2,AMF_3,0.997766
1,trace,UE_2,AMF_3,gNB_8,0.997996
1,trace,UE_2,gNB_8,UE_2,0.997304
1,trace,UE_2,UE_2,gNB_2,0.998863
1,session,UE_2,,,0.97849
1,trace,UE_3,UE_3,gNB_9,0.997732
1,trace,UE_3,gNB_9,AMF_2,0.998419
1,trace,UE_3,AMF_2,SMF_8,0.998332
1,trace,UE_3,SMF_8,UPF_7,0.997704
1,trace,UE_3,UPF_7,SMF_8,0.997704
1,trace,UE_3,SMF_8,AMF_2,0.998332
1,trace,UE_3,AMF_2,gNB_5,0.997843
1,trace,UE_3,gNB_5,AMF_2,0.997843
1,trace,UE_3,AMF_2,gNB_9,0.998419
1,trace,UE_3,gNB_9,UE_3,0.997334
1,trace,UE_3,UE_3,gNB_5,0.997071
1,session,UE_3,,,0.976976
1,trace,UE_4,UE_4,gNB_2,0.997017
1,trace,UE_4,gNB_2,AMF_4,0.998041
1,trace,UE_4,AMF_4,SMF_4,0.998272
1,trace,UE_4,SMF_4,UPF_6,0.99855
1,trace,UE_4,UPF_6,SMF_4,0.99855
1,trace,UE_4,SMF_4,AMF_4,0.998272
1,trace,UE_4,AMF_4,gNB_7,0.998084
1,trace,UE_4,gNB_7,AMF_4,0.998084
1,trace,UE_4,AMF_4,gNB_2,0.998041
1,trace,UE_4,gNB_2,UE_4,0.998114
1,trace,UE_4,UE_4,gNB_7,0.997316
1,session,UE_4,,,0.978551
1,trace,UE_5,UE_5,gNB_6,0.997578
1,trace,UE_5,gNB_6,AMF_1,0.997567
1,trace,UE_5,AMF_1,SMF_4,0.998291
1,trace,UE_5,SMF_4,UPF_4,0.998191
1,trace,UE_5,UPF_4,SMF_4,0.998191
1,trace,UE_5,SMF_4,AMF_1,0.998291
1,trace,UE_5,AMF_1,gNB_8,0.997156
1,trace,UE_5,gNB_8,AMF_1,0.997156
1,trace,UE_5,AMF_1,gNB_6,0.997567
1,trace,UE_5,gNB_6,UE_5,0.998348
1,trace,UE_5,UE_5,gNB_8,0.998808
1,session,UE_5,,,0.97738
1,trace,UE_6,UE_6,gNB_8,0.997355
1,trace,UE_6,gNB_8,AMF_2,0.997455
1,trace,UE_6,AMF_2,SMF_1,0.998736
1,trace,UE_6,SMF_1,UPF_5,0.998617
1,trace,UE_6,UPF_5,SMF_1,0.998617
1,trace,UE_6,SMF_1,AMF_2,0.998736
1,trace,UE_6,AMF_2,gNB_5,0.997843
1,trace,UE_6,gNB_5,AMF_2,0.997843
1,trace,UE_6,AMF_2,gNB_8,0.997455
1,trace,UE_6,gNB_8,UE_6,0.998616
1,trace,UE_6,UE_6,gNB_5,0.997793
1,session,UE_6,,,0.979262
1,trace,UE_7,UE_7,gNB_10,0.997687
1,trace,UE_7,gNB_10,AMF_3,0.998613
1,trace,UE_7,AMF_3,SMF_5,0.998974
1,trace,UE_7,SMF_5,UPF_3,0.998891
1,trace,UE_7,UPF_3,SMF_5,0.998891
1,trace,UE_7,SMF_5,AMF_3,0.998974
1,trace,UE_7,AMF_3,gNB_4,0.998502
1,trace,UE_7,gNB_4,AMF_3,0.998502
1,trace,UE_7,AMF_3,gNB_10,0.998613
1,trace,UE_7,gNB_10,UE_7,0.998074
1,trace,UE_7,UE_7,gNB_4,0.997228
1,session,UE_7,,,0.983078
1,trace,UE_8,UE_8,gNB_12,0.998196
1,trace,UE_8,gNB_12,AMF_2,0.998327
1,trace,UE_8,AMF_2,SMF_4,0.998862
1,trace,UE_8,SMF_4,UPF_4,0.998191
1,trace,UE_8,UPF_4,SMF_4,0.998191
1,trace,UE_8,SMF_4,AMF_2,0.998862
1,trace,UE_8,AMF_2,gNB_3,0.997766
1,trace,UE_8,gNB_3,AMF_2,0.997766
1,trace,UE_8,AMF_2,gNB_12,0.998327
