timestamp,level,ue_id,src,dst,success_rate
1,link,,SMF_15,UPF_16,0.99711
1,link,,AMF_14,SMF_17,0.99816
1,link,,SMF_1,UPF_11,0.997322
1,link,,AMF_15,gNB_15,0.997374
1,link,,SMF_17,UPF_2,0.998658
1,link,,AMF_14,gNB_1,0.998711
1,link,,SMF_7,UPF_6,0.998733
1,link,,AMF_2,gNB_14,0.99831
1,link,,SMF_13,UPF_5,0.997377
1,link,,SMF_8,UPF_1,0.997113
1,link,,AMF_15,SMF_3,0.998075
1,link,,AMF_5,gNB_8,0.998456
1,link,,SMF_7,UPF_11,0.998378
1,link,,AMF_9,gNB_12,0.997192
1,link,,AMF_8,SMF_1,0.997961
1,link,,AMF_5,gNB_15,0.997186
1,link,,SMF_12,UPF_1,0.997088
1,link,,SMF_10,UPF_12,0.998304
1,link,,AMF_1,gNB_7,0.997909
1,link,,AMF_8,gNB_13,0.997406
1,link,,AMF_12,gNB_2,0.998333
1,link,,AMF_13,SMF_18,0.998621
1,link,,AMF_7,gNB_8,0.998974
1,link,,AMF_9,gNB_15,0.998397
1,link,,AMF_5,SMF_3,0.997624
1,link,,SMF_5,UPF_3,0.997545
1,link,,AMF_9,gNB_4,0.998923
1,link,,AMF_10,gNB_10,0.998656
1,link,,SMF_15,UPF_4,0.997296
1,link,,AMF_14,SMF_12,0.998565
1,link,,AMF_11,SMF_13,0.998045
1,link,,SMF_3,UPF_3,0.998505
1,link,,AMF_13,SMF_9,0.997335
1,link,,AMF_7,SMF_5,0.997803
1,link,,SMF_3,UPF_10,0.998335
1,link,,AMF_14,gNB_6,0.997591
1,link,,AMF_8,gNB_11,0.997823
1,link,,AMF_5,gNB_6,0.998184
1,link,,AMF_11,SMF_9,0.997953
1,link,,AMF_15,SMF_15,0.998972
1,link,,AMF_15,gNB_5,0.998016
1,link,,AMF_5,gNB_3,0.998061
1,link,,SMF_17,UPF_5,0.998695
1,link,,SMF_17,UPF_12,0.998513
1,link,,SMF_16,UPF_12,0.99895
1,link,,AMF_2,gNB_12,0.998841
1,link,,AMF_6,SMF_2,0.998851
1,link,,SMF_10,UPF_11,0.997051
1,link,,SMF_4,UPF_14,0.99788
1,link,,AMF_1,SMF_9,0.998702
1,link,,SMF_14,UPF_10,0.997069
1,link,,SMF_16,UPF_4,0.998703
1,link,,AMF_6,gNB_9,0.998601
1,link,,AMF_8,gNB_6,0.9986
1,link,,AMF_13,gNB_14,0.998336
1,link,,SMF_18,UPF_13,0.99758
1,link,,AMF_15,SMF_7,0.997658
1,link,,SMF_1,UPF_17,0.998221
1,link,,AMF_5,SMF_15,0.997797
1,link,,AMF_8,SMF_4,0.998823
1,link,,SMF_9,UPF_17,0.997614
1,link,,AMF_4,gNB_17,0.998821
1,link,,SMF_9,UPF_10,0.997516
1,link,,AMF_5,SMF_14,0.997278
1,link,,SMF_12,UPF_8,0.998904
1,link,,AMF_4,gNB_12,0.997799
1,link,,AMF_12,SMF_18,0.997005
1,link,,AMF_2,SMF_12,0.998826
1,link,,AMF_15,SMF_10,0.997923
1,link,,SMF_9,UPF_15,0.997666
1,link,,SMF_8,UPF_2,0.997804
1,link,,AMF_4,gNB_8,0.997693
1,link,,AMF_3,SMF_1,0.998206
1,link,,AMF_15,SMF_9,0.998217
1,link,,AMF_10,gNB_2,0.99701
1,link,,SMF_10,UPF_13,0.998424
1,link,,AMF_9,SMF_7,0.997121
1,link,,AMF_2,gNB_6,0.997197
1,link,,AMF_7,gNB_10,0.997875
1,link,,SMF_17,UPF_17,0.997184
1,link,,SMF_8,UPF_6,0.998993
1,link,,AMF_11,SMF_8,0.99732
1,link,,AMF_13,SMF_17,0.998295
1,link,,AMF_10,SMF_8,0.997871
1,link,,SMF_9,UPF_16,0.997818
1,link,,SMF_15,UPF_6,0.997192
1,link,,SMF_3,UPF_2,0.998095
1,link,,AMF_7,SMF_10,0.998552
1,link,,SMF_8,UPF_11,0.998752
1,link,,AMF_11,gNB_1,0.998545
1,link,,AMF_15,SMF_11,0.997604
1,link,,AMF_15,SMF_14,0.998364
1,link,,AMF_1,SMF_1,0.998905
1,link,,AMF_5,SMF_2,0.99772
1,link,,AMF_15,gNB_10,0.997224
1,link,,SMF_3,UPF_6,0.998322
1,link,,SMF_14,UPF_7,0.998331
1,link,,AMF_5,gNB_14,0.997525
1,link,,AMF_13,gNB_11,0.997873
1,link,,SMF_14,UPF_2,0.998203
1,link,,SMF_9,UPF_1,0.997886
1,link,,AMF_6,gNB_2,0.997099
1,link,,AMF_14,SMF_14,0.998838
1,link,,AMF_13,gNB_2,0.99766
1,link,,SMF_10,UPF_15,0.998546
1,link,,SMF_11,UPF_15,0.997536
1,link,,SMF_8,UPF_5,0.998829
1,link,,AMF_9,SMF_16,0.998373
1,link,,AMF_4,SMF_15,0.998297
1,link,,SMF_1,UPF_7,0.998666
1,link,,AMF_2,SMF_18,0.997078
1,link,,SMF_1,UPF_2,0.99764
1,link,,AMF_6,gNB_6,0.997472
1,link,,AMF_10,SMF_3,0.998533
1,link,,AMF_6,SMF_8,0.998941
1,link,,AMF_3,gNB_17,0.998928
1,link,,AMF_13,SMF_8,0.998717
1,link,,SMF_6,UPF_6,0.997708
1,link,,AMF_9,gNB_10,0.998182
1,link,,AMF_15,SMF_17,0.9981
1,link,,SMF_7,UPF_2,0.998244
1,link,,AMF_15,gNB_1,0.998655
1,link,,AMF_11,gNB_6,0.99833
1,link,,AMF_14,SMF_10,0.998011
1,link,,SMF_18,UPF_17,0.997809
1,link,,SMF_17,UPF_10,0.998005
1,link,,AMF_10,gNB_3,0.99898
1,link,,AMF_8,SMF_13,0.998591
1,link,,AMF_15,gNB_16,0.997257
1,link,,AMF_4,SMF_10,0.997755
1,link,,AMF_15,gNB_9,0.997296
1,link,,AMF_4,SMF_9,0.998256
1,link,,AMF_11,gNB_13,0.998476
1,link,,AMF_8,SMF_10,0.997806
1,link,,SMF_17,UPF_14,0.998182
1,link,,AMF_7,SMF_1,0.997005
