timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_11,SMF_12,0.998372
1,link,,AMF_8,SMF_12,0.998486
1,link,,SMF_17,UPF_8,0.997173
1,link,,AMF_3,gNB_2,0.998682
1,link,,AMF_11,gNB_14,0.998709
1,link,,SMF_5,UPF_2,0.998362
1,link,,AMF_6,SMF_5,0.998649
1,link,,AMF_3,SMF_17,0.99854
1,link,,AMF_14,SMF_8,0.997899
1,link,,AMF_15,SMF_17,0.997222
1,link,,AMF_10,gNB_12,0.998556
1,link,,AMF_7,SMF_1,0.997614
1,link,,SMF_14,UPF_12,0.99764
1,link,,SMF_8,UPF_6,0.998242
1,link,,AMF_7,SMF_14,0.998737
1,link,,AMF_11,SMF_13,0.997635
1,link,,AMF_13,gNB_3,0.998625
1,link,,AMF_12,SMF_8,0.998207
1,link,,SMF_14,UPF_15,0.99791
1,link,,AMF_9,gNB_9,0.997061
1,link,,AMF_4,gNB_4,0.998362
1,link,,AMF_4,gNB_11,0.997363
1,link,,AMF_14,SMF_6,0.998822
1,link,,AMF_11,SMF_8,0.997273
1,link,,AMF_9,SMF_10,0.998293
1,link,,AMF_3,gNB_11,0.997696
1,link,,SMF_5,UPF_17,0.997164
1,link,,AMF_15,SMF_7,0.997525
1,link,,SMF_17,UPF_7,0.997341
1,link,,AMF_7,gNB_16,0.998988
1,link,,SMF_13,UPF_17,0.997679
1,link,,SMF_13,UPF_12,0.997579
1,link,,AMF_1,SMF_13,0.998353
1,link,,AMF_10,SMF_1,0.997603
1,link,,AMF_10,gNB_6,0.997998
1,link,,SMF_3,UPF_17,0.997396
1,link,,AMF_9,SMF_17,0.998854
1,link,,AMF_13,gNB_9,0.997116
1,link,,AMF_12,SMF_12,0.997618
1,link,,SMF_10,UPF_8,0.998965
1,link,,SMF_12,UPF_7,0.998988
1,link,,AMF_14,gNB_15,0.997878
1,link,,SMF_12,UPF_15,0.997709
1,link,,AMF_9,SMF_15,0.997991
1,link,,SMF_17,UPF_9,0.997818
1,link,,AMF_11,SMF_6,0.998296
1,link,,SMF_8,UPF_1,0.998385
1,link,,AMF_8,SMF_6,0.998677
1,link,,AMF_11,SMF_9,0.998953
1,link,,SMF_15,UPF_11,0.998071
1,link,,AMF_7,SMF_5,0.998753
1,link,,SMF_16,UPF_1,0.997723
1,link,,AMF_12,SMF_2,0.998274
1,link,,AMF_9,gNB_10,0.998961
1,link,,SMF_6,UPF_10,0.99849
1,link,,AMF_6,SMF_6,0.997726
1,link,,AMF_14,gNB_3,0.997278
1,link,,AMF_2,gNB_14,0.99723
1,link,,AMF_3,SMF_8,0.998998
1,link,,SMF_17,UPF_3,0.99754
1,link,,AMF_14,gNB_17,0.997703
1,link,,SMF_18,UPF_6,0.998144
1,link,,AMF_10,SMF_15,0.997387
