timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_4,SMF_1,0.997047
1,link,,AMF_4,SMF_8,0.998727
1,link,,AMF_2,SMF_7,0.997857
1,link,,SMF_3,UPF_3,0.998741
1,link,,SMF_8,UPF_3,0.998883
1,link,,AMF_4,gNB_2,0.998639
1,link,,AMF_1,SMF_5,0.998246
1,link,,SMF_4,UPF_5,0.998892
1,link,,AMF_4,gNB_3,0.997906
1,link,,AMF_3,SMF_8,0.997143
1,link,,AMF_2,gNB_7,0.997078
1,link,,AMF_3,SMF_3,0.997636
1,link,,AMF_1,gNB_11,0.998369
1,link,,AMF_3,gNB_9,0.997659
1,link,,SMF_5,UPF_3,0.998079
1,link,,SMF_1,UPF_2,0.99754
1,link,,AMF_3,gNB_2,0.99893
1,link,,AMF_1,SMF_6,0.997753
1,link,,AMF_1,SMF_2,0.997459
1,link,,AMF_2,SMF_8,0.99815
1,link,,AMF_2,gNB_9,0.998436
1,link,,SMF_8,UPF_2,0.997632
1,link,,AMF_2,gNB_2,0.99873
1,link,,AMF_2,gNB_3,0.997819
1,link,,AMF_4,gNB_5,0.997544
1,link,,SMF_4,UPF_7,0.99883
1,link,,AMF_1,SMF_4,0.997733
1,link,,AMF_1,gNB_8,0.99799
1,link,,AMF_3,gNB_1,0.998428
1,link,,AMF_3,gNB_5,0.998364
1,link,,AMF_4,gNB_11,0.997049
1,link,,AMF_4,gNB_10,0.998183
1,link,,SMF_7,UPF_7,0.998287
1,link,,SMF_6,UPF_6,0.997971
1,link,,AMF_4,SMF_6,0.997379
1,link,,SMF_1,UPF_3,0.997259
1,link,,AMF_2,gNB_1,0.998428
1,link,,AMF_2,gNB_5,0.998157
1,link,,SMF_3,UPF_6,0.997682
1,link,,SMF_2,UPF_1,0.99882
1,link,,AMF_2,gNB_11,0.998339
1,link,,AMF_2,gNB_10,0.998734
1,link,,AMF_1,gNB_6,0.998001
1,link,,SMF_5,UPF_6,0.997203
1,link,,AMF_4,gNB_8,0.997907
1,link,,SMF_5,UPF_1,0.998487
1,link,,AMF_4,SMF_4,0.998455
1,link,,SMF_4,UPF_2,0.998599
1,link,,AMF_3,SMF_1,0.997765
1,link,,AMF_2,SMF_6,0.998607
1,link,,AMF_3,gNB_3,0.998793
1,link,,AMF_4,gNB_12,0.997592
1,link,,SMF_2,UPF_5,0.998555
1,link,,AMF_1,SMF_3,0.997272
1,link,,AMF_2,SMF_1,0.997054
1,link,,AMF_3,gNB_12,0.998617
1,link,,SMF_5,UPF_5,0.998457
1,link,,AMF_2,SMF_4,0.998294
1,link,,AMF_2,gNB_8,0.998196
1,link,,AMF_1,gNB_4,0.998209
1,link,,AMF_4,gNB_6,0.998329
1,link,,AMF_4,SMF_5,0.997816
1,link,,AMF_2,gNB_12,0.997616
1,link,,SMF_1,UPF_6,0.997333
1,link,,SMF_6,UPF_1,0.997647
1,link,,AMF_3,SMF_5,0.99705
1,link,,AMF_3,gNB_10,0.997425
1,link,,AMF_3,gNB_11,0.997056
1,link,,SMF_7,UPF_3,0.998651
1,link,,AMF_4,SMF_2,0.998334
1,link,,SMF_3,UPF_1,0.997412
1,link,,SMF_8,UPF_6,0.998661
1,link,,AMF_1,SMF_7,0.998167
1,link,,AMF_3,SMF_6,0.997906
1,link,,AMF_3,SMF_2,0.997041
1,link,,AMF_2,SMF_5,0.998436
1,link,,AMF_4,gNB_4,0.99869
1,link,,AMF_1,gNB_7,0.998805
1,link,,SMF_6,UPF_5,0.99821
1,link,,AMF_3,SMF_4,0.997259
1,link,,AMF_3,gNB_8,0.998258
1,link,,AMF_2,SMF_2,0.997035
1,link,,SMF_3,UPF_5,0.997124
1,link,,SMF_6,UPF_4,0.998051
1,link,,SMF_8,UPF_5,0.997638
1,link,,AMF_1,SMF_8,0.998741
1,link,,AMF_1,gNB_9,0.998034
1,link,,AMF_2,gNB_4,0.997114
1,link,,AMF_1,gNB_3,0.998059
1,link,,AMF_1,gNB_2,0.997809
1,link,,SMF_8,UPF_4,0.997802
1,link,,SMF_3,UPF_4,0.99814
1,link,,SMF_4,UPF_6,0.997026
1,link,,SMF_7,UPF_1,0.99898
1,link,,SMF_7,UPF_6,0.998655
1,link,,AMF_3,gNB_6,0.997778
1,link,,SMF_3,UPF_7,0.998276
1,link,,SMF_2,UPF_7,0.998099
1,link,,AMF_1,gNB_1,0.998364
1,link,,AMF_1,gNB_5,0.998014
1,link,,AMF_4,SMF_3,0.998724
1,link,,AMF_4,gNB_9,0.997997
1,link,,SMF_5,UPF_7,0.997065
1,link,,AMF_2,gNB_6,0.997621
1,link,,AMF_1,gNB_10,0.997914
1,link,,SMF_7,UPF_5,0.997843
1,link,,SMF_1,UPF_5,0.997399
1,link,,SMF_6,UPF_2,0.997316
1,link,,AMF_3,gNB_4,0.99812
1,link,,AMF_2,SMF_3,0.998664
1,link,,SMF_1,UPF_4,0.997132
1,link,,AMF_1,SMF_1,0.997827
1,link,,AMF_4,gNB_1,0.998594
1,link,,SMF_2,UPF_2,0.997151
1,link,,AMF_4,SMF_7,0.998769
1,link,,SMF_5,UPF_2,0.998979
1,link,,SMF_1,UPF_7,0.998023
1,link,,AMF_4,gNB_7,0.997702
1,link,,AMF_1,gNB_12,0.997624
1,link,,SMF_6,UPF_3,0.997268
1,link,,AMF_3,gNB_7,0.997686
1,link,,SMF_8,UPF_7,0.998207
1,trace,UE_1,UE_1,gNB_7,0.998843
1,trace,UE_1,gNB_7,AMF_3,0.997686
1,trace,UE_1,AMF_3,SMF_1,0.997765
1,trace,UE_1,SMF_1,UPF_6,0.997333
1,trace,UE_1,UPF_6,SMF_1,0.997333
1,trace,UE_1,SMF_1,AMF_3,0.997765
1,trace,UE_1,AMF_3,gNB_3,0.998793
1,trace,UE_1,gNB_3,AMF_3,0.998793
1,trace,UE_1,AMF_3,gNB_7,0.997686
1,trace,UE_1,gNB_7,UE_1,0.99835
1,trace,UE_1,UE_1,gNB_3,0.998392
1,session,UE_1,,,0.978942
1,trace,UE_2,UE_2,gNB_2,0.997673
1,trace,UE_2,gNB_2,AMF_4,0.998639
1,trace,UE_2,AMF_4,SMF_6,0.997379
1,trace,UE_2,SMF_6,UPF_2,0.997316
1,trace,UE_2,UPF_2,SMF_6,0.997316
1,trace,UE_2,SMF_6,AMF_4,0.997379
1,trace,UE_2,AMF_4,gNB_8,0.997907
1,trace,UE_2,gNB_8,AMF_4,0.997907
1,trace,UE_2,AMF_4,gNB_2,0.998639
